MausQs,MausFR,AM,AM_parent,AM_exp,Raw KBIT,KBit_Score,Age (months),demo_child_gender,Target,Lure,Foil,PSObjTarget,PSObjLure,PSObjFoil,PSLocTarget,PSLocLure,PSLocFoil,PSAniTarget,PSAniLure,PSAniFoil,LocAniLink,AniObjLink,AniLocLink,ObjAniLink,LocObjLink,ObjLocLink,Dependency,PCAccuracy
1.7272727272727273,4.0,6.75,10.0,3.5,25.0,100.0,56.0,1.0,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1666666666666666,0.3888888888888889,0.8333333333333334,0.0555555555555555,0.1111111111111111,0.3888888888888889,0.1666666666666666,0.2222222222222222,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.0020576131687242,0.2962962962962963
1.9090909090909092,4.666666666666667,6.25,5.5,7.0,33.0,116.0,59.0,2.0,0.6481481481481481,0.1666666666666666,0.1851851851851851,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.8333333333333334,0.1111111111111111,0.0555555555555555,0.7222222222222222,0.0555555555555555,0.2222222222222222,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.0339506172839506,0.6759259259259259
1.7272727272727273,6.666666666666667,21.0,14.5,27.5,36.0,110.0,68.0,2.0,0.4814814814814814,0.1666666666666666,0.3518518518518518,0.4444444444444444,0.1666666666666666,0.3888888888888889,0.4444444444444444,0.0555555555555555,0.5,0.5555555555555556,0.2777777777777778,0.1666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.5,0.2222222222222222,0.2777777777777778,0.008230452674897,0.3148148148148148
1.6,1.8333333333333333,5.25,7.0,3.5,30.0,144.0,55.0,2.0,0.2407407407407407,0.2592592592592592,0.5,0.2222222222222222,0.2777777777777778,0.5,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3888888888888889,0.0061728395061726,0.3148148148148148
1.7272727272727273,5.666666666666667,22.75,35.5,10.0,34.0,103.0,74.0,2.0,0.4074074074074074,0.2592592592592592,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.5,0.6111111111111112,0.1666666666666666,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.1666666666666666,0.5555555555555556,0.3888888888888889,0.1008230452674896,0.3333333333333333
0.9090909090909091,0.6666666666666666,4.5,7.5,1.5,23.0,107.0,50.0,2.0,0.4074074074074074,0.1851851851851851,0.4074074074074074,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5,0.1111111111111111,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.0102880658436214,0.3055555555555556
2.0,6.333333333333333,14.0,17.0,11.0,34.0,89.0,90.0,1.0,0.6851851851851852,0.1111111111111111,0.2037037037037037,0.7222222222222222,0.0555555555555555,0.2222222222222222,0.7777777777777778,0.1666666666666666,0.0555555555555555,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.6111111111111112,0.4444444444444444,0.7222222222222222,0.8333333333333334,0.0154320987654322,0.6574074074074074
1.4545454545454546,5.166666666666667,17.75,24.0,11.5,35.0,118.0,59.0,1.0,0.3148148148148148,0.3518518518518518,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.5555555555555556,0.0555555555555555,0.3888888888888889,0.2222222222222222,0.5,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.5,0.5,0.3888888888888889,0.4444444444444444,0.0452674897119341,0.4259259259259259
2.0,6.5,12.0,13.5,10.5,54.0,118.0,94.0,2.0,0.6296296296296297,0.1666666666666666,0.2037037037037037,0.5555555555555556,0.1666666666666666,0.2777777777777778,0.6111111111111112,0.1666666666666666,0.2222222222222222,0.7222222222222222,0.1666666666666666,0.1111111111111111,0.3888888888888889,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.9444444444444444,0.0576131687242799,0.7222222222222222
2.0,11.666666666666666,17.25,13.5,21.0,34.0,107.0,70.0,2.0,0.9074074074074074,0.074074074074074,0.0185185185185185,0.7777777777777778,0.1666666666666666,0.0555555555555555,0.9444444444444444,0.0555555555555555,0.0,1.0,0.0,0.0,0.4444444444444444,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.9444444444444444,0.0020576131687243,0.7129629629629629
1.9090909090909092,7.333333333333333,24.0,29.5,18.5,48.0,118.0,83.0,2.0,0.9074074074074074,0.0555555555555555,0.037037037037037,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.9444444444444444,0.0555555555555555,0.0,0.3888888888888889,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,-0.0061728395061729,0.5740740740740741
1.7272727272727273,7.333333333333333,10.25,14.5,6.0,42.0,106.0,86.0,1.0,0.8703703703703703,0.074074074074074,0.0555555555555555,0.7777777777777778,0.1666666666666666,0.0555555555555555,0.8333333333333334,0.0555555555555555,0.1111111111111111,1.0,0.0,0.0,0.6111111111111112,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.8888888888888888,1.0,0.0349794238683126,0.7592592592592593
2.0,4.166666666666667,4.5,4.0,5.0,46.0,116.0,82.0,1.0,0.3333333333333333,0.2037037037037037,0.4629629629629629,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.3333333333333333,0.1666666666666666,0.5,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.1347736625514403,0.3148148148148148
1.7272727272727273,6.5,15.0,14.0,16.0,48.0,116.0,87.0,2.0,0.8518518518518519,0.0555555555555555,0.0925925925925925,0.7222222222222222,0.1111111111111111,0.1666666666666666,0.9444444444444444,0.0555555555555555,0.0,0.8888888888888888,0.0,0.1111111111111111,0.4444444444444444,0.2777777777777778,0.6666666666666666,0.3888888888888889,0.3888888888888889,0.7222222222222222,0.051440329218107,0.4814814814814814
1.1818181818181819,3.0,7.5,12.0,3.0,29.0,107.0,59.0,2.0,0.5925925925925926,0.1111111111111111,0.2962962962962963,0.3888888888888889,0.1666666666666666,0.4444444444444444,0.7222222222222222,0.0,0.2777777777777778,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.5,0.2222222222222222,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.0030864197530864,0.2685185185185185
1.6363636363636365,2.6666666666666665,6.25,5.0,7.5,25.0,97.0,62.0,2.0,0.4629629629629629,0.1851851851851851,0.3518518518518518,0.4444444444444444,0.1666666666666666,0.3888888888888889,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.4444444444444444,-0.0174897119341564,0.3055555555555556
1.9090909090909092,6.666666666666667,11.25,16.5,6.0,35.0,113.0,65.0,1.0,0.2037037037037037,0.2407407407407407,0.5555555555555556,0.1666666666666666,0.2777777777777778,0.5555555555555556,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.2222222222222222,0.2777777777777778,0.5,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.5,0.0493827160493827,0.3518518518518518
1.4545454545454546,4.333333333333333,7.25,6.5,8.0,28.0,107.0,56.0,2.0,0.5925925925925926,0.2037037037037037,0.2037037037037037,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.0555555555555555,0.2777777777777778,0.6666666666666666,0.2777777777777778,0.0555555555555555,0.6111111111111112,0.6111111111111112,0.3888888888888889,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.1409465020576131,0.5833333333333334
1.8181818181818181,7.333333333333333,12.5,18.5,6.5,54.0,121.0,91.0,1.0,0.6481481481481481,0.2592592592592592,0.0925925925925925,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.3888888888888889,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,0.6666666666666666,0.2777777777777778,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.5,0.1697530864197531,0.4444444444444444
2.0,4.166666666666667,7.0,7.5,6.5,31.0,93.0,76.0,2.0,0.6481481481481481,0.1296296296296296,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.2222222222222222,0.7222222222222222,0.0555555555555555,0.2222222222222222,0.3888888888888889,0.2777777777777778,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.1152263374485597,0.5462962962962963
1.2727272727272727,3.1666666666666665,12.25,20.0,4.5,32.0,127.0,49.0,2.0,0.3703703703703703,0.1666666666666666,0.4629629629629629,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.4444444444444444,0.1666666666666666,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0030864197530864,0.3333333333333333
2.0,6.0,8.25,9.5,7.0,36.0,114.0,65.0,2.0,0.7407407407407407,0.074074074074074,0.1851851851851851,0.7222222222222222,0.0555555555555555,0.2222222222222222,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.5,0.5,0.1666666666666666,0.5555555555555556,0.5555555555555556,0.0360082304526748,0.4166666666666667
1.1818181818181819,2.5,8.5,11.5,5.5,24.0,109.0,51.0,1.0,0.3518518518518518,0.1851851851851851,0.4629629629629629,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.1666666666666666,0.3888888888888889,0.0751028806584361,0.287037037037037
1.6363636363636365,7.166666666666667,3.5,7.0,0.0,49.0,129.0,70.0,1.0,0.8333333333333334,0.074074074074074,0.0925925925925925,0.7222222222222222,0.0555555555555555,0.2222222222222222,0.9444444444444444,0.0555555555555555,0.0,0.8333333333333334,0.1111111111111111,0.0555555555555555,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.9444444444444444,-0.008230452674897,0.8425925925925926
1.8181818181818181,7.0,9.5,3.0,16.0,49.0,120.0,81.0,2.0,0.4444444444444444,0.3518518518518518,0.2037037037037037,0.3333333333333333,0.5,0.1666666666666666,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.2777777777777778,0.5,0.3888888888888889,0.6111111111111112,0.0534979423868311,0.4351851851851852
1.8181818181818181,3.5,10.75,8.0,13.5,39.0,134.0,51.0,2.0,0.5185185185185185,0.1111111111111111,0.3703703703703703,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.5,0.2777777777777778,0.5,0.0596707818930042,0.4444444444444444
1.8181818181818181,4.5,14.25,21.5,7.0,36.0,107.0,75.0,1.0,0.4074074074074074,0.1481481481481481,0.4444444444444444,0.3333333333333333,0.1666666666666666,0.5,0.5,0.1111111111111111,0.3888888888888889,0.3888888888888889,0.1666666666666666,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.0534979423868312,0.3055555555555556
2.0,4.666666666666667,8.75,8.5,9.0,31.0,97.0,75.0,1.0,0.4074074074074074,0.1666666666666666,0.4259259259259259,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1666666666666666,0.5,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.6111111111111112,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.3888888888888889,0.6111111111111112,0.1820987654320988,0.6388888888888888
1.2727272727272727,6.333333333333333,41.0,43.5,38.5,31.0,106.0,64.0,2.0,0.3888888888888889,0.1851851851851851,0.4259259259259259,0.1666666666666666,0.2222222222222222,0.6111111111111112,0.5555555555555556,0.1666666666666666,0.2777777777777778,0.4444444444444444,0.1666666666666666,0.3888888888888889,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.1337448559670779,0.5925925925925926
1.4545454545454546,2.6666666666666665,6.5,10.0,3.0,31.0,116.0,54.0,2.0,0.6296296296296297,0.1296296296296296,0.2407407407407407,0.5,0.1666666666666666,0.3333333333333333,0.8888888888888888,0.0555555555555555,0.0555555555555555,0.5,0.1666666666666666,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.7222222222222222,0.5,0.6666666666666666,0.8888888888888888,0.0967078189300412,0.6296296296296297
2.0,8.666666666666666,23.25,24.0,22.5,60.0,125.0,95.0,2.0,0.7407407407407407,0.1296296296296296,0.1296296296296296,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.0555555555555555,0.1666666666666666,0.5,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.8333333333333334,0.0699588477366256,0.6851851851851852
1.6363636363636365,8.0,10.75,17.5,4.0,46.0,125.0,72.0,2.0,0.5740740740740741,0.1481481481481481,0.2777777777777778,0.5,0.2777777777777778,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.0555555555555555,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.5,0.2777777777777778,0.3888888888888889,0.6666666666666666,-0.0041152263374485,0.4629629629629629
2.0,8.333333333333334,14.0,20.0,8.0,56.0,124.0,91.0,2.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.7777777777777778,0.6111111111111112,0.8888888888888888,0.2777777777777778,0.6666666666666666,0.8888888888888888,0.0555555555555554,0.6851851851851852
1.6363636363636365,6.0,1.5,1.5,1.5,22.0,108.0,58.0,1.0,0.2407407407407407,0.1296296296296296,0.6296296296296297,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.1666666666666666,0.5555555555555556,0.3888888888888889,0.0236625514403293,0.3518518518518518
0.5454545454545454,2.5,3.25,2.5,4.0,17.0,96.0,50.0,2.0,0.2777777777777778,0.2592592592592592,0.4629629629629629,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.4444444444444444,0.3888888888888889,-0.0051440329218108,0.2592592592592592
1.0909090909090908,2.0,9.5,6.0,13.0,33.0,112.0,62.0,2.0,0.2962962962962963,0.1481481481481481,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.5,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.0452674897119341,0.3333333333333333
